block_id,block_start_week_idx,block_end_week_idx,block_start,block_end,slot,slot_1based,support_class,side,position,position_1based,mass_mean,top1_number,top1_share,top2_number,top2_share,top1_margin,entropy_half,same_top1_prev,same_position_prev,raw_top1_exact_p,slot_gap_pred,group_id,group_numbers_json,group_size,raw_group_share_in_half,raw_group_p,selected_number_in_group,selected_number,raw_selected_exact_p,base_gate_id
1,21,33,2020-06-01,2020-08-30,384,385,control,big,6,7,0.5648413078865775,10,0.2269274036921569,7,0.2087284423329295,0.018198961359227384,1.6057764396440217,False,False,0.12817797149678326,0.10070837862350057,center,[8],1,0.17538788735705316,0.09906632368222164,8,8,0.09906632368222164,control|big|center|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,384,385,control,big,6,7,0.5648413078865775,10,0.2269274036921569,7,0.2087284423329295,0.018198961359227384,1.6057764396440217,False,False,0.12817797149678326,0.10070837862350057,edge_high,"[9, 10]",2,0.4206713703552384,0.23761256702189168,10,10,0.12817797149678326,control|big|edge_high|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,384,385,control,small,2,3,0.5358670707369231,2,0.2319830035508497,1,0.23144377341850256,0.0005392301323471349,1.5980937488423337,False,False,0.12431205257354705,0.10070837862350057,edge_low,"[1, 2]",2,0.46342677696935225,0.24833514947562016,2,2,0.12431205257354705,control|small|edge_low|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,384,385,control,small,2,3,0.5358670707369231,2,0.2319830035508497,1,0.23144377341850256,0.0005392301323471349,1.5980937488423337,False,False,0.12431205257354705,0.10070837862350057,center,[3],1,0.20113480159774155,0.10778151695543396,3,3,0.10778151695543396,control|small|center|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,384,385,control,small,2,3,0.5358670707369231,2,0.2319830035508497,1,0.23144377341850256,0.0005392301323471349,1.5980937488423337,False,False,0.12431205257354705,0.10070837862350057,edge_high,"[4, 5]",2,0.33543842143290625,0.179750404305869,5,5,0.09695842058962796,control|small|edge_high|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,576,577,late,big,8,9,0.548813653090104,9,0.24769768104977286,8,0.20219087797740978,0.04550680307236307,1.6019554454087768,True,False,0.13593986919887327,0.06905008680290253,edge_low,"[6, 7]",2,0.3649872331417603,0.20030997675177895,7,7,0.10165835917454223,late|big|edge_low|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,576,577,late,big,8,9,0.548813653090104,9,0.24769768104977286,8,0.20219087797740978,0.04550680307236307,1.6019554454087768,True,False,0.13593986919887327,0.06905008680290253,center,[8],1,0.20219087797740978,0.11096511436427772,8,8,0.11096511436427772,late|big|center|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,576,577,late,big,8,9,0.548813653090104,9,0.24769768104977286,8,0.20219087797740978,0.04550680307236307,1.6019554454087768,True,False,0.13593986919887327,0.06905008680290253,edge_high,"[9, 10]",2,0.43282188888082984,0.2375385619740473,9,9,0.13593986919887327,late|big|edge_high|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,576,577,late,small,9,10,0.5202364337127985,3,0.24209174525548835,1,0.23310501029410197,0.008986734961386383,1.5863753627754555,False,False,0.12594494618302257,0.06905008680290253,edge_low,"[1, 2]",2,0.40206379393061176,0.20916823427949896,1,1,0.12126971923598878,late|small|edge_low|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,576,577,late,small,9,10,0.5202364337127985,3,0.24209174525548835,1,0.23310501029410197,0.008986734961386383,1.5863753627754555,False,False,0.12594494618302257,0.06905008680290253,center,[3],1,0.24209174525548835,0.12594494618302257,3,3,0.12594494618302257,late|small|center|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,576,577,late,small,9,10,0.5202364337127985,3,0.24209174525548835,1,0.23310501029410197,0.008986734961386383,1.5863753627754555,False,False,0.12594494618302257,0.06905008680290253,edge_high,"[4, 5]",2,0.3558444608138999,0.18512325325027695,4,4,0.11570158117688945,late|small|edge_high|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,768,769,control,big,0,1,0.5466883771420452,6,0.23252924410555412,10,0.2242155710727154,0.008313673032838725,1.6020191607883862,True,False,0.12712103509813186,0.09439104603235343,edge_low,"[6, 7]",2,0.40323209460925447,0.22044229941352095,6,6,0.12712103509813186,control|big|edge_low|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,768,769,control,big,0,1,0.5466883771420452,6,0.23252924410555412,10,0.2242155710727154,0.008313673032838725,1.6020191607883862,True,False,0.12712103509813186,0.09439104603235343,center,[8],1,0.19340595666600888,0.10573278857934511,8,8,0.10573278857934511,control|big|center|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,768,769,control,big,0,1,0.5466883771420452,6,0.23252924410555412,10,0.2242155710727154,0.008313673032838725,1.6020191607883862,True,False,0.12712103509813186,0.09439104603235343,edge_high,"[9, 10]",2,0.4033619487247367,0.22051328914917914,10,10,0.12257604667971968,control|big|edge_high|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,768,769,control,small,1,2,0.5477026688903082,3,0.23637063020624427,5,0.20326228324969434,0.03310834695654993,1.6014692634914303,False,False,0.1294608250112441,0.09439104603235343,edge_low,"[1, 2]",2,0.35999451919419434,0.1971699589485435,2,2,0.11075055689729832,control|small|edge_low|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,768,769,control,small,1,2,0.5477026688903082,3,0.23637063020624427,5,0.20326228324969434,0.03310834695654993,1.6014692634914303,False,False,0.1294608250112441,0.09439104603235343,center,[3],1,0.23637063020624427,0.1294608250112441,3,3,0.1294608250112441,control|small|center|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,768,769,control,small,1,2,0.5477026688903082,3,0.23637063020624427,5,0.20326228324969434,0.03310834695654993,1.6014692634914303,False,False,0.1294608250112441,0.09439104603235343,edge_high,"[4, 5]",2,0.4036348505995614,0.22107188493052057,5,5,0.11132729502059537,control|small|edge_high|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,960,961,late,big,7,8,0.5620551823735526,9,0.2915591152026683,7,0.22000236911680063,0.07155674608586768,1.5739304669097607,False,False,0.16387231166790736,0.10782397771638241,edge_low,"[6, 7]",2,0.3821450279191671,0.2147865933602538,7,7,0.12365347169655701,late|big|edge_low|same_top1_prev=all
1,21,33,2020-06-01,2020-08-30,960,961,late,big,7,8,0.5620551823735526,9,0.2915591152026683,7,0.22000236911680063,0.07155674608586768,1.5739304669097607,False,False,0.16387231166790736,0.10782397771638241,center,[8],1,0.13432710980097076,0.07549924819689684,8,8,0.07549924819689684,late|big|center|same_top1_prev=all
