week_start,date,day_index_in_week,core_ledger_unit,core_bets,core_implied_spread,exp_ledger_unit,exp_bets,exp_implied_spread,oe_ledger_unit,oe_bets,oe_implied_spread,day_index,policy_id,mode,policy_ledger_unit,policy_real_unit,policy_bets
2025-02-17,2025-02-18,2,7.830000000000002,60.0,0.13333333333333336,5.8050000000000015,72.0,0.08333333333333334,3.890000000000001,40.0,0.10000000000000003,44,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-17,2025-02-19,3,-8.129999999999997,60.0,-0.13333333333333328,-10.154999999999998,72.0,-0.13888888888888884,-2.094999999999999,40.0,-0.04999999999999997,45,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-17,2025-02-20,4,1.8450000000000006,60.0,0.03333333333333334,-4.169999999999999,72.0,-0.05555555555555553,5.885000000000002,40.0,0.15000000000000002,46,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-17,2025-02-21,5,-2.144999999999997,60.0,-0.03333333333333328,-4.169999999999996,72.0,-0.0555555555555555,1.8950000000000002,40.0,0.05000000000000001,47,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-17,2025-02-22,6,-16.109999999999996,60.0,-0.26666666666666655,-12.149999999999997,72.0,-0.1666666666666666,3.8900000000000006,40.0,0.10000000000000002,48,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-17,2025-02-23,7,5.835000000000002,60.0,0.10000000000000003,13.785000000000002,72.0,0.19444444444444448,-6.084999999999999,40.0,-0.14999999999999997,49,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-24,2025-02-24,1,-2.1449999999999987,60.0,-0.033333333333333305,-4.169999999999998,72.0,-0.055555555555555525,-2.094999999999999,40.0,-0.04999999999999997,50,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-24,2025-02-25,2,-8.129999999999999,60.0,-0.1333333333333333,-10.154999999999998,72.0,-0.13888888888888884,-12.07,40.0,-0.3,51,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-24,2025-02-26,3,-0.1499999999999988,60.0,1.9999318269406798e-17,1.8150000000000015,72.0,0.027777777777777794,15.86,40.0,0.39999999999999997,52,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-24,2025-02-27,4,-2.1449999999999987,60.0,-0.033333333333333305,-8.159999999999998,72.0,-0.11111111111111108,3.8900000000000015,40.0,0.10000000000000003,53,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-24,2025-02-28,5,-2.144999999999997,60.0,-0.03333333333333328,1.8150000000000033,72.0,0.027777777777777818,11.870000000000001,40.0,0.3,54,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
